d,expertise,seed_rep,observer,psi,kl_posterior_prior,goal_accuracy,final_entropy,n_ghost_in_corpus,kl,regret,regret_norm,argmax_preserved,sycophancy,entropy_recovered
0.1,0.9,2,15,3.2856131624113294,1.4269236661039328,1.0,1.77952156917802e-05,0,0.0003827605907812293,1.1105692678360868,0.03701897559453622,1,0.41,1.2790790643452405
0.1,0.9,2,16,3.1952983952613523,1.3877004610963206,1.0,1.8788620217771083e-05,0,0.00038273980729073816,1.1105834428276062,0.03701944809425354,1,0.375,1.279077400214371
0.1,0.9,2,17,3.4044986921935574,1.4785549956664992,1.0,0.0003321885213484548,0,0.00038152454163834946,1.1115989257621306,0.03705329752540435,1,0.505,1.2791300425804424
0.1,0.9,2,18,3.211118819838464,1.394571184191527,1.0,7.033826847012145e-06,0,0.0003827713691592297,1.1105518502891154,0.037018395009637176,1,0.4,1.2790788132344801
0.1,0.9,2,19,3.2120297022149216,1.3949667753812856,1.0,0.0023254240398039162,0,0.00027526271288524484,1.0742563404260774,0.03580854468086924,1,0.445,1.279843188134216
0.1,0.9,3,0,3.0893966089899836,1.3417078996949676,1.0,9.924371730799664e-05,0,0.0024405711037383832,1.5199648136152766,0.05066549378717588,1,0.65,1.2687407987212205
0.1,0.9,3,1,3.1266001012452276,1.3578651710889509,1.0,2.9948145636040572e-05,0,0.0024402114529594437,1.5194972058151845,0.05064990686050615,1,0.68,1.2687393213083262
0.1,0.9,3,2,3.188469537665734,1.3847347259248406,1.0,9.413753986917929e-05,0,0.00243908751878715,1.519481099441139,0.05064936998137129,1,0.74,1.2687478587458723
0.1,0.9,3,3,3.073267002672637,1.3347029006760724,1.0,0.0004683068152558658,0,0.00242536732829407,1.5216379445317951,0.0507212648177265,1,0.75,1.2688804479826352
0.1,0.9,3,4,3.1210220228392416,1.3554426424176074,1.0,3.6223834788450316e-05,0,0.002440570551803434,1.5193460417940285,0.050644868059800945,1,0.7,1.2687362527496957
0.1,0.9,3,5,3.5048057763159104,1.5221178087966427,1.0,2.8094736922298715e-05,0,0.0024398492620754594,1.5193221010706248,0.05064407003568749,1,0.735,1.268738465997774
0.1,0.9,3,6,3.2343876143406236,1.404676693244356,1.0,0.00013678009943567,0,0.0024435393938818193,1.5198999578939165,0.05066333192979721,1,0.68,1.268718919893155
0.1,0.9,3,7,3.077296793469533,1.336453016582389,1.0,1.5684462381263544e-05,0,0.0024399381047118026,1.5192880404266362,0.05064293468088787,1,0.65,1.2687393437223315
0.1,0.9,3,8,3.2979694681123313,1.432289941486588,1.0,1.489261419119973e-05,0,0.0024399172500833496,1.5192721378579965,0.050642404595266546,1,0.665,1.2687385446018962
0.1,0.9,3,9,3.134642467374159,1.3613579263201911,1.0,7.9600757184484e-06,0,0.002440115922408944,1.519298909446215,0.05064329698154049,1,0.705,1.268738287691356
0.1,0.9,3,10,3.504129086502584,1.5218239261447546,1.0,5.590717724486273e-05,0,0.002440757243269781,1.5191409307464043,0.05063803102488014,1,0.685,1.2687307659767737
0.1,0.9,3,11,3.3684373824584206,1.4628937678383251,1.0,1.6429852496191486e-05,0,0.0024399869603565095,1.5192993360919727,0.05064331120306575,1,0.66,1.268739377101288
0.1,0.9,3,12,3.2793397452688113,1.42419915565626,1.0,3.3388607534926765e-05,0,0.0024396419052158044,1.5193794880077771,0.050645982933592563,1,0.71,1.2687429077768162
0.1,0.9,3,13,3.274519061072673,1.422105559110879,1.0,0.00041316547861837936,0,0.002436619556358193,1.516156083598652,0.05053853611995506,1,0.725,1.2687371838018078
0.1,0.9,3,14,3.2076689082324608,1.3930729066179859,1.0,0.00018790330632922824,0,0.0024368132884293615,1.5184445887735598,0.05061481962578532,1,0.695,1.2687230532406728
0.1,0.9,3,15,3.149232120746211,1.3676941322725542,1.0,0.001270097971091945,0,0.0024635190527627984,1.5411701018081814,0.051372336726939374,1,0.745,1.268831311546423
0.1,0.9,3,16,3.289679435530903,1.4286896260816755,1.0,8.949952808758294e-06,0,0.0024400379216012544,1.5192907492650787,0.05064302497550262,1,0.7,1.2687386519079764
0.1,0.9,3,17,3.1452899586954475,1.3659820730471395,1.0,6.9675077204901905e-06,0,0.0024400310604022583,1.5193028277177667,0.05064342759059222,1,0.69,1.268738445833263
0.1,0.9,3,18,3.1054732237287928,1.348689884763717,1.0,0.0005574294830317955,0,0.0024295973370415686,1.5194712726603443,0.05064904242201147,1,0.76,1.2688410471244698
0.1,0.9,3,19,3.4416048458174084,1.4946699934299923,1.0,5.191807850043249e-05,0,0.002439355159793313,1.519274354098854,0.050642478469961796,1,0.725,1.2687413034630894
0.1,0.9,4,0,3.1117666995213473,1.3514231065724152,1.0,2.9533359833634165e-05,0,0.0005997385333314999,1.6444018150943929,0.054813393836479755,1,0.745,1.2890651258484151
0.1,0.9,4,1,3.1190585888322166,1.3545899338627752,1.0,4.7098581224023965e-06,0,0.0005995696091543774,1.644317183539562,0.05481057278465206,1,0.685,1.2890630146702624
0.1,0.9,4,2,3.45647153320916,1.5011265137284104,1.0,7.620853958836744e-06,0,0.0005996081768388805,1.6443393545504226,0.05481131181834741,1,0.7,1.2890634370762761
0.1,0.9,4,3,3.236875049959104,1.4057569728075514,1.0,1.868695069715955e-05,0,0.0005994942571145071,1.6442460298180084,0.0548082009939336,1,0.73,1.2890631403780441
0.1,0.9,4,4,3.2739956393423966,1.4218782399417118,1.0,1.5951776297858678e-05,0,0.0005995843973676529,1.6443375506888902,0.054811251689629664,1,0.635,1.289062868048605
0.1,0.9,4,5,3.2954728700512965,1.4312056827251498,1.0,3.147132173484579e-05,0,0.0005995076042187189,1.6443399232190792,0.0548113307739693,1,0.655,1.2890604619117494
0.1,0.9,4,6,3.18575089756225,1.383554035529617,1.0,5.052348254896832e-05,0,0.0005994750948844639,1.6441684591904704,0.054805615306349004,1,0.695,1.2890647220988105
0.1,0.9,4,7,3.229144175108357,1.4023994965195872,1.0,1.5351497234283877e-05,0,0.0005996386631833871,1.6443519832550213,0.05481173277516737,1,0.71,1.289063895904644
0.1,0.9,4,8,3.1742949486406618,1.3785787801280056,1.0,2.5622611575522558e-05,0,0.0005996369096947724,1.6443126417158005,0.05481042139052667,1,0.635,1.2890652036937407
0.1,0.9,4,9,3.0940546308975727,1.3437308529060183,1.0,0.0011017263776694315,0,0.0006000820614191354,1.6551609474393214,0.055172031581310704,1,0.7,1.2886975764221444
0.1,0.9,4,10,3.120822465194599,1.3553559756337172,1.0,8.231129540346511e-06,0,0.0005995779661548011,1.6443296521672202,0.054810988405573996,1,0.77,1.28906284067968
0.1,0.9,4,11,3.157410997751932,1.3712461734243047,1.0,6.177846019966494e-06,0,0.000599543983955458,1.6443054246393918,0.05481018082131305,1,0.655,1.289062651453113
0.1,0.9,4,12,3.2621609392274142,1.4167384949867952,1.0,9.63279902783792e-05,0,0.0005992208658717199,1.6440677604770082,0.05480225868256693,1,0.69,1.2890605610917776
0.1,0.9,4,13,3.0596051006014613,1.3287696119942582,1.0,8.049301237332733e-06,0,0.0005996096807360891,1.6443467760619834,0.0548115592020661,1,0.705,1.289063238040104
0.1,0.9,4,14,3.3268827127525515,1.4448468040877542,1.0,9.910820369458667e-05,0,0.000600488744968646,1.645074546995673,0.05483581823318909,1,0.68,1.2890655377059932
0.1,0.9,4,15,3.065009916985124,1.3311168939253832,1.0,0.0011361498056883445,0,0.0005947271395628714,1.6456049677164686,0.05485349892388228,1,0.715,1.2888247412606657
0.1,0.9,4,16,3.432746973576781,1.4908230683944836,1.0,0.00034746552444305163,0,0.000595011744689504,1.6405353919119459,0.054684513063731524,1,0.715,1.2890509409402107
0.1,0.9,4,17,3.156329547230115,1.370776505430228,1.0,7.641100263297775e-05,0,0.0005994966564516827,1.6442425031660823,0.0548080834388694,1,0.69,1.2890636029169815
0.1,0.9,4,18,3.130083699982882,1.359378078797879,1.0,4.081465735405241e-05,0,0.0005997328429296622,1.644329739356104,0.05481099131187012,1,0.695,1.2890674976012697
0.1,0.9,4,19,3.2092716651564674,1.3937689751059141,1.0,1.7775881208100137e-05,0,0.0005995813997434927,1.6442857761224616,0.054809525870748714,1,0.74,1.2890644210048192
0.2,0.8,0,0,3.230949613559397,1.4031835884762898,1.0,0.000522303188435257,0,0.0038172497332896148,0.9311888707150717,0.03103962902383572,1,0.675,1.3092564898586763
0.2,0.8,0,1,3.1458366150784243,1.3662194828977636,1.0,8.278148888887638e-05,0,0.0038020468919265048,0.9294129375763294,0.030980431252544308,1,0.69,1.3091880163069878
0.2,0.8,0,2,3.2749008455055773,1.4222713659833657,1.0,0.00116137087707482,0,0.0037898827898075714,0.9362953599963919,0.031209845333213058,1,0.76,1.3092128109813905
0.2,0.8,0,3,3.295335092244014,1.4311458465837184,1.0,0.0011314923636902426,0,0.003871294664638935,0.9337106078435575,0.03112368692811858,1,0.7,1.3094640747586332
0.2,0.8,0,4,3.134699335312449,1.3613826237519875,1.0,0.0011812717802851438,0,0.003799054691861918,0.9417812497866773,0.031392708326222575,1,0.655,1.3092803734382905
0.2,0.8,0,5,3.405337674260947,1.478919360948782,1.0,0.0004973907316136661,0,0.0038210030546022254,0.9310289613524203,0.03103429871174734,1,0.64,1.309268737134428
0.2,0.8,0,6,3.256230284231089,1.4141628442478191,1.0,0.0004195055460421138,0,0.0037982407783920848,0.9277567832945088,0.030925226109816958,1,0.67,1.3091645551960676
0.2,0.8,0,7,3.2951987170640487,1.4310866195955911,1.0,0.001772127340099962,0,0.0038113758590647383,0.907552339519957,0.030251744650665227,1,0.715,1.309016977831998
0.2,0.8,0,8,3.261514373815534,1.416457695196226,1.0,9.663811773107996e-05,0,0.0038014210339281165,0.9297796653375157,0.03099265551125052,1,0.655,1.3091883589388944
0.2,0.8,0,9,3.1784512607073734,1.3803838435236462,1.0,0.0004776432031287107,0,0.003809762682491547,0.9297132786008799,0.030990442620029326,1,0.69,1.3092065009832565
0.2,0.8,0,10,3.1080203552037036,1.3497960899079526,1.0,0.000700945182575783,0,0.003837224180029835,0.9316047468051036,0.031053491560170118,1,0.735,1.309332226919517
0.2,0.8,0,11,3.2482565255075944,1.4106998848341774,1.0,0.00014353736215403796,0,0.0038038938935157918,0.9290603941561781,0.030968679805205932,1,0.685,1.3091903903171462
0.2,0.8,0,12,3.1006673395251507,1.3466027157734095,1.0,0.0004980979307239949,0,0.003798655467731945,0.9282696214118868,0.030942320713729557,1,0.73,1.3091674209905506
0.2,0.8,0,13,3.3481345463135894,1.4540763581336393,1.0,0.0034606454919111807,0,0.004007883751064218,0.926911063174013,0.03089703543913376,1,0.725,1.3095509717586422
0.2,0.8,0,14,3.1748498387599047,1.3788197658448555,1.0,0.0005861639024079134,0,0.003790486853776587,0.9292814355505663,0.030976047851685538,1,0.75,1.3091684157880623
0.2,0.8,0,15,3.3641257837703757,1.4610212643199263,1.0,0.0008100167089767819,0,0.0038018139450444605,0.9361641899978124,0.031205472999927073,1,0.71,1.3092434118340264
0.2,0.8,0,16,3.046591186254995,1.3231177408056263,1.0,0.0026558040410139495,0,0.0037723477769301163,0.9195969633448375,0.03065323211149458,1,0.685,1.3088745783027027
0.2,0.8,0,17,3.239412148648514,1.4068588207684063,1.0,0.00020934814779052736,0,0.003804059388428909,0.9297362131811926,0.03099120710603975,1,0.675,1.309199598064289
0.2,0.8,0,18,3.1617194555107377,1.3731173128544671,1.0,0.0001894438334423792,0,0.0037964033882095377,0.9297452770383796,0.03099150923461265,1,0.74,1.3091702814641277
0.2,0.8,0,19,3.3299762169249347,1.446190295879565,1.0,7.164055136892285e-05,0,0.0038019558480118405,0.9294880124223415,0.030982933747411377,1,0.725,1.3091869220476844
0.2,0.8,1,0,3.260246615682772,1.4159071148347797,1.0,0.00010350306165485935,0,0.0029616477592594504,0.26195765602326504,0.008731921867442167,1,0.45,1.2636337437048328
0.2,0.8,1,1,3.4280959457836184,1.4888031526887344,1.0,0.00023886094736701207,0,0.002956949388327689,0.26219705787514647,0.008739901929171548,1,0.455,1.2636360523383332
0.2,0.8,1,2,3.072221867832733,1.3342490043822575,1.0,2.2245267557900943e-05,0,0.002960731679824159,0.2620322423712462,0.00873440807904154,1,0.345,1.2636423936876362
0.2,0.8,1,3,3.1711898233019165,1.3772302413277704,1.0,0.0005069733850498197,0,0.002967794216466363,0.26184090160410456,0.008728030053470151,1,0.415,1.2635391536871277
0.2,0.8,1,4,3.3268971207654077,1.4448530614082329,1.0,0.002900256429368467,0,0.0028939528037089327,0.26916182617630624,0.00897206087254354,1,0.45,1.2622528990039568
0.2,0.8,1,5,3.2910358198474294,1.429278696305683,1.0,0.00027670668169119144,0,0.0029583621037787117,0.26218243574209765,0.008739414524736587,1,0.445,1.2636646754193577
0.2,0.8,1,6,3.3067635109008626,1.4361091457432682,1.0,0.0006628641494018057,0,0.0029773556898622117,0.261122718049589,0.008704090601652965,1,0.39,1.2636344720560213
0.2,0.8,1,7,3.149988800894446,1.368022754285499,1.0,8.403598369923262e-05,0,0.0029609953853661805,0.2620066657768483,0.008733555525894941,1,0.475,1.2636434882045644
0.2,0.8,1,8,3.0398196840508764,1.3201769147641818,1.0,0.0003422384438951917,0,0.002966579115818118,0.2617520348504043,0.008725067828346809,1,0.415,1.2636560210266945
0.2,0.8,1,9,3.313465689377492,1.4390198648723989,1.0,0.00038764970818384696,0,0.002958262298835859,0.2620258269856679,0.008734194232855595,1,0.42,1.2636731960192156
0.2,0.8,1,10,3.122672904876336,1.3561596113765908,1.0,0.00022796482264097296,0,0.0029606511634774255,0.26199004692070704,0.008733001564023566,1,0.45,1.2636384353055135
0.2,0.8,1,11,3.171285558356107,1.37727181853353,1.0,0.000268584325753627,0,0.0029629936047036332,0.2618507373870538,0.008728357912901791,1,0.43,1.2636176930232113
0.2,0.8,1,12,3.3876550300039168,1.4712398861224958,1.0,5.38157376620351e-05,0,0.002960324635973409,0.262059135823689,0.008735304527456298,1,0.435,1.2636451957495451
0.2,0.8,1,13,3.2848469485289677,1.4265909036428657,1.0,0.00017187451247107922,0,0.0029614441239723416,0.2619679728755875,0.008732265762519582,1,0.425,1.2636390897049699
0.2,0.8,1,14,3.407643375851231,1.4799207144263582,1.0,0.0004951172880985508,0,0.0029584070401693983,0.26224132248742205,0.008741377416247401,1,0.49,1.2636565764332333
0.2,0.8,1,15,3.192375406418041,1.386431023171006,1.0,0.0002148155796406967,0,0.002960794288331293,0.26200046422382717,0.008733348807460904,1,0.43,1.2636506115532757
0.2,0.8,1,16,3.026383865672455,1.3143418129825795,1.0,0.0009599439822335543,0,0.002995246925020703,0.25999101091356835,0.008666367030452277,1,0.4,1.2635608868570165
0.2,0.8,1,17,3.0516975783868583,1.325335418730929,1.0,7.87593345163562e-05,0,0.002960444830652292,0.2620589954892505,0.008735299849641682,1,0.45,1.263643302884822
0.2,0.8,1,18,3.4704369724297566,1.507191626919271,1.0,0.00020227435415588093,0,0.002959650020397795,0.26212131884553735,0.008737377294851243,1,0.415,1.2636331740848012
0.2,0.8,1,19,3.3384344015634864,1.4498636387950066,1.0,0.0014975705653787255,0,0.002902978008100511,0.26553931818948384,0.008851310606316127,1,0.43,1.263792781937384
0.2,0.8,2,0,3.2293838331579354,1.4025035786880629,1.0,0.0006463165639537629,0,0.00037958014488659667,1.1058492221261262,0.03686164073753754,1,0.41,1.2790634901134015
0.2,0.8,2,1,3.3992256799678806,1.4762649555538796,1.0,0.000747957340404227,0,0.0003748818521441301,1.1088115710837343,0.036960385702791136,1,0.415,1.2790889450861143
0.2,0.8,2,2,3.373948189096445,1.4652870807520553,1.0,0.0004934373467436912,0,0.00038002350268849907,1.1120973639205167,0.037069912130683884,1,0.425,1.2791363808645788
0.2,0.8,2,3,3.088051653995526,1.3411237931624664,1.0,0.0019593462454309176,0,0.0004109657086965946,1.1112886978721814,0.037042956595739376,1,0.385,1.2792158334974126
0.2,0.8,2,4,3.4236924969222082,1.4868907591468812,1.0,6.867831614804467e-05,0,0.00038255607969855596,1.1106348474487604,0.03702116158162534,1,0.45,1.2790816189678644
0.2,0.8,2,5,3.3035856084787483,1.4347290002573168,0.9966666666666667,0.004768180270330314,0,0.00041773831994699985,1.2161136214122903,0.040537120713743005,1,0.425,1.2798998921576148
0.2,0.8,2,6,3.372990981042383,1.4648713705761427,1.0,0.0018152690867608904,0,0.0004006010578594737,1.1215208677041344,0.03738402892347114,1,0.41,1.2797674657271507
0.2,0.8,2,7,3.2689431919181433,1.4196839899052522,1.0,3.176407181109554e-05,0,0.00038275879509385227,1.1105783936825209,0.03701927978941736,1,0.415,1.2790799890409115
0.2,0.8,2,8,3.4882602085600873,1.514932160020332,1.0,0.0001231694300236997,0,0.0003825156870243657,1.1108094896045473,0.03702698298681824,1,0.36,1.2790665955690805
0.2,0.8,2,9,3.2131432346964393,1.395450376393429,1.0,0.0009259224688462652,0,0.0003854566645276427,1.1054874334817666,0.036849581116058884,1,0.495,1.2793060935372842
0.2,0.8,2,10,3.409071926030888,1.480541125886505,1.0,8.361578789664537e-05,0,0.00038257200596049975,1.110462025110348,0.037015400837011596,1,0.46,1.2790695229140174
0.2,0.8,2,11,3.1266005862190296,1.357865381710397,1.0,0.0003245129535170024,0,0.00038221569479949787,1.1112465298912022,0.0370415509963734,1,0.45,1.2790648670152247
0.2,0.8,2,12,3.119175878160896,1.3546408719710066,1.0,5.341053465539908e-05,0,0.00038289402752484996,1.110607719965151,0.037020257332171694,1,0.43,1.2790789840366854
0.2,0.8,2,13,3.096438983576154,1.3447663641172374,1.0,0.0002548695346144774,0,0.00038463502673667877,1.1111926928685512,0.0370397564289517,1,0.515,1.279068556721221
0.2,0.8,2,14,3.2572247026761514,1.4145947146912123,1.0,0.0006827246888793536,0,0.00038015823288521915,1.1115286996564167,0.037050956655213886,1,0.435,1.2791178777361427
0.2,0.8,2,15,3.0796053648433976,1.3374556163911384,1.0,0.0001553996603758121,0,0.0003827965382443544,1.1110361543283764,0.037034538477612546,1,0.41,1.2790853310559656
0.2,0.8,2,16,3.0413372988627323,1.3208360065026257,1.0,0.0006983508528176166,0,0.0003740148930399352,1.1105651793275773,0.03701883931091924,1,0.375,1.2790013949243468
0.2,0.8,2,17,3.1856433197438894,1.3835073150767276,1.0,0.0030162119902561292,0,0.00035023111094783154,1.1068462175224503,0.03689487391741501,1,0.505,1.2794481556492252
0.2,0.8,2,18,3.3590688909550583,1.4588250836746575,1.0,0.0010699108354096445,0,0.0003832867874509825,1.1081739172262517,0.03693913057420838,1,0.4,1.2791768355935378
0.2,0.8,2,19,3.4969520910064036,1.5187069966041191,1.0,0.0013468037192114635,0,0.0003534102009367739,1.1011089719952016,0.03670363239984005,1,0.445,1.2792707760622888
0.2,0.8,3,0,3.068687409866526,1.3327140087910148,1.0,0.00018599026164453644,0,0.002441396278465558,1.5205135959471594,0.050683786531571975,1,0.65,1.2687447285997575
0.2,0.8,3,1,3.180655128310232,1.3813409710624132,1.0,0.0002966467084508594,0,0.0024414923248812642,1.5210757195409597,0.05070252398469865,1,0.68,1.2687468444938157
0.2,0.8,3,2,3.2033634356861875,1.3912030636491535,1.0,0.00027612159108492,0,0.0024394944484964626,1.5192078675682952,0.0506402622522765,1,0.74,1.2687605296034195
0.2,0.8,3,3,3.1230101553395944,1.3563060773918028,1.0,0.0009083558087163087,0,0.0024287165518629902,1.5205554136664912,0.0506851804555497,1,0.75,1.2688946498599916
0.2,0.8,3,4,3.579365499180476,1.5544986850089586,1.0,0.00011359015547676962,0,0.00244018197332555,1.5189295579377926,0.05063098526459308,1,0.7,1.2687421945700832
0.2,0.8,3,5,3.0852467483637036,1.3399056381243069,1.0,0.0005907005131002101,0,0.002443946647603933,1.518348054925911,0.05061160183086369,1,0.735,1.2687678862273017
0.2,0.8,3,6,3.1938751843947695,1.387082368470379,1.0,0.002445315276564712,0,0.0025403729119057705,1.549372960469192,0.051645765348973055,1,0.68,1.2692855025939598
0.2,0.8,3,7,3.3006344555561427,1.4334473308277764,1.0,0.0005248502944900481,0,0.0024339005477017773,1.5180073831692675,0.050600246105642246,1,0.65,1.2687826556097928
0.2,0.8,3,8,3.04330349262191,1.321689913602589,1.0,0.00013973408283619166,0,0.0024406836880045465,1.5188499739711259,0.05062833246570419,1,0.665,1.2687413275006798
0.2,0.8,3,9,3.1916494254704335,1.3861157336514933,1.0,0.00034874323444378545,0,0.0024438917367838563,1.5204828585648367,0.05068276195216122,1,0.705,1.2687607296466081
0.2,0.8,3,10,3.3475130206172867,1.4538064329533742,1.0,0.0003228115443187359,0,0.002449522155657349,1.5198104015935632,0.050660346719785435,1,0.685,1.2687129207669794
0.2,0.8,3,11,3.0335453129388927,1.3174519900128345,1.0,0.000287010242903946,0,0.0024423617786993573,1.5217376705000174,0.05072458901666724,1,0.66,1.2687489327393753
0.2,0.8,3,12,3.2059004521364085,1.3923048758939822,1.0,7.167749832288105e-05,0,0.0024399313431500962,1.5192281309019673,0.05064093769673224,1,0.71,1.2687387593573234
0.2,0.8,3,13,3.4915277792115105,1.5163512479234744,1.0,0.001013645708109745,0,0.0024324398460765628,1.516543086246691,0.05055143620822303,1,0.725,1.2688550524109732
0.2,0.8,3,14,3.362343123120128,1.4602470646364174,1.0,0.001568038907342745,0,0.00246825803355492,1.5211918196647967,0.05070639398882655,1,0.695,1.268675176949415
0.2,0.8,3,15,3.0615843764920125,1.3296292005916885,0.9966666666666667,0.0035692408187298803,0,0.002650268542562624,1.58675161494658,0.05289172049821932,1,0.745,1.269863433550347
0.2,0.8,3,16,3.298710057884899,1.4326115755381679,1.0,0.00047529132839629375,0,0.002436761209478097,1.5195318909637323,0.050651063032124403,1,0.7,1.2687181405486605
0.2,0.8,3,17,3.2655180440410656,1.4181964670825347,1.0,0.0002867777580952276,0,0.0024437240650795715,1.5197936803047818,0.05065978934349272,1,0.69,1.2687065274881324
0.2,0.8,3,18,3.200407440098818,1.3899192910770284,1.0,0.0009110966742211638,0,0.002416843491770104,1.5233576434461993,0.050778588114873305,1,0.76,1.2689900970428614
0.2,0.8,3,19,3.21423215680591,1.3959232892567943,1.0,0.0012693413335858736,0,0.0024218616392609714,1.5289492717356523,0.05096497572452174,1,0.725,1.2685976527786214
0.2,0.8,4,0,3.180701329396799,1.3813610359393669,1.0,0.0001484186321022324,0,0.0005998844327465536,1.6445042856607417,0.054816809522024716,1,0.745,1.289066166485501
0.2,0.8,4,1,3.345025679135056,1.452726194273032,1.0,0.00013121852601384422,0,0.0005998024728862601,1.6442372091230228,0.05480790697076742,1,0.685,1.2890724553337047
0.2,0.8,4,2,3.1205799462744723,1.3552506510049491,1.0,4.6953003953434845e-05,0,0.0005997745042902267,1.6444088169156268,0.054813627230520884,1,0.7,1.2890660774047713
0.2,0.8,4,3,3.4298175096467527,1.4895508183747375,1.0,0.00013799297540970895,0,0.0005999168363795752,1.644434490300778,0.05481448301002592,1,0.73,1.289069858729393
0.2,0.8,4,4,3.2016408676347843,1.3904549618497262,1.0,0.00026691166119547185,0,0.0006018471867206706,1.6451803684635447,0.05483934561545148,1,0.635,1.2891027433597833
0.2,0.8,4,5,3.287868019742086,1.4279029382001598,1.0,0.0003131975018774137,0,0.0006013599047606562,1.6445709351746995,0.05481903117248998,1,0.655,1.289108278544491
0.2,0.8,4,6,3.1305961488084546,1.3596006324950831,1.0,0.0011188757070395945,0,0.0005890787592635889,1.638353485939631,0.05461178286465436,1,0.695,1.2889498444309573
0.2,0.8,4,7,3.3709487272697487,1.4639844310320416,1.0,6.433547752059556e-05,0,0.0005998820169920197,1.6444584929591444,0.05481528309863814,1,0.71,1.289067462508883
0.2,0.8,4,8,3.427867992031116,1.4887041536318932,1.0,0.0004284499418156068,0,0.0006000848581355234,1.643802964409552,0.05479343214698506,1,0.635,1.289096929092512
0.2,0.8,4,9,3.1671186679411383,1.3754621610196136,1.0,0.0020617188910927835,0,0.0005993491365200204,1.6644092734939109,0.055480309116463684,1,0.7,1.2883015287169177
0.2,0.8,4,10,3.1081987484126032,1.3498735650941873,1.0,0.0004985345993474312,0,0.0005995804467497198,1.6451543166362215,0.054838477221207375,1,0.77,1.2890303301232588
0.2,0.8,4,11,3.333258259503146,1.4476156688606534,1.0,0.0001460306683490325,0,0.0005992322988224281,1.6437469090899826,0.054791563636332745,1,0.655,1.2890714705322477
0.2,0.8,4,12,3.142322378256821,1.36469326923804,1.0,0.00019876010407756414,0,0.0005996838216166156,1.644368497790727,0.05481228325969089,1,0.69,1.2890646558474532
0.2,0.8,4,13,3.3229111533528837,1.4431219777559272,1.0,0.00037696289502393696,0,0.0005995300795906028,1.6436636448741104,0.05478878816247034,1,0.705,1.2890861971474807
0.2,0.8,4,14,3.1012245106827185,1.3468446921326165,1.0,0.00048287102886426347,0,0.0005993028096937009,1.6459473724725227,0.05486491241575075,1,0.68,1.2890006781065546
0.2,0.8,4,15,3.365643744489453,1.4616805062839675,1.0,0.0023855440611238923,0,0.0005917336335191936,1.6501799369749603,0.05500599789916533,1,0.715,1.2880213045930722
0.2,0.8,4,16,3.1613355262054754,1.372950574475751,1.0,0.0011946234864078423,0,0.000603079631387483,1.642388708226189,0.05474629027420629,1,0.715,1.2892339803541408
0.2,0.8,4,17,3.18319815864,1.382445395101944,1.0,0.0001215745320330228,0,0.0005995495203553873,1.6444252264770032,0.0548141742159001,1,0.69,1.2890585373204573
0.2,0.8,4,18,3.351251973461388,1.4554302395416636,1.0,0.00014510476623340454,0,0.0005991015910408845,1.6441592128685734,0.0548053070956191,1,0.695,1.289053942582207
0.2,0.8,4,19,3.27468819199799,1.4221790117384634,1.0,0.00027095092511565796,0,0.0005995039817876537,1.6437093129011926,0.05479031043003974,1,0.74,1.289081194676676
0.3,0.7,0,0,3.1021594669831707,1.3472507384947239,1.0,0.0038065357232787383,0,0.003795672584510447,0.9629363116336276,0.03209787705445425,1,0.675,1.3094454633304955
0.3,0.7,0,1,3.4200396088332408,1.4853043300068323,1.0,0.000908538330680049,0,0.0038074155385543103,0.9289502521565574,0.030965008405218573,1,0.69,1.3092007059404198
0.3,0.7,0,2,3.2529636866446574,1.4127441789414334,1.0,0.006610754404310112,0,0.003506397012954958,0.8900017264826865,0.029666724216089544,1,0.76,1.3081966929020046
0.3,0.7,0,3,3.0652908280009963,1.3312388920294822,1.0,0.0052783390328845015,0,0.004254086903259759,0.9459207500417843,0.031530691668059475,1,0.7,1.310889141154923
0.3,0.7,0,4,3.2165983318088402,1.3969509060037844,1.0,0.001776315623061242,0,0.0037780487539198007,0.9435877244738489,0.03145292414912829,1,0.655,1.3092554088982506
0.3,0.7,0,5,3.317535385817076,1.4407873115791314,1.0,0.0006446672174120061,0,0.0038066227946611415,0.9292271701799026,0.03097423900599675,1,0.64,1.3091957827294398
0.3,0.7,0,6,3.2257929050977436,1.40094405844661,1.0,0.001562137822436809,0,0.00383930400987512,0.9313909075782167,0.031046363585940553,1,0.67,1.3093533675238311
0.3,0.7,0,7,3.339693827151641,1.45041060037831,1.0,0.0021767491207911466,0,0.0038143291846152207,0.9143227772952567,0.030477425909841885,1,0.715,1.3090825808453106
0.3,0.7,0,8,3.534419681591669,1.53497896444551,1.0,0.0002853452971348122,0,0.0038072712188905525,0.9296456774453843,0.030988189248179473,1,0.655,1.3092099652102873
0.3,0.7,0,9,3.15525482367134,1.370309758919081,1.0,0.0013961220340696484,0,0.003816428290406182,0.9332272735373959,0.031107575784579858,1,0.69,1.309311475886599
0.3,0.7,0,10,3.1822043239642723,1.3820137781863513,1.0,0.0011365489364438069,0,0.0037978323158638604,0.9258914771222926,0.030863049237409748,1,0.735,1.3091583272673841
0.3,0.7,0,11,3.068866142380385,1.3327916313355201,0.9966666666666667,0.003755525535320965,0,0.004370668207881501,0.8891769016174389,0.029639230053914625,1,0.685,1.310845211354472
