d,expertise,seed_rep,observer,psi,kl_posterior_prior,goal_accuracy,final_entropy,n_ghost_in_corpus,kl,regret,regret_norm,argmax_preserved,sycophancy,entropy_recovered,n_artifacts,arm
0.55,0.44999999999999996,3,17,3.0329505755188437,1.3171936988331259,0.9966666666666667,0.015048923972638246,0,0.002895523934566213,1.556934014622774,0.05189780048742579,1,0.69,1.266078770019208,300,main
0.55,0.44999999999999996,3,18,3.0328352648788024,1.3171436200584508,0.9966666666666667,0.05883583171383495,0,0.0020345948997996174,1.7314009660238106,0.05771336553412701,1,0.76,1.2777946116495174,300,main
0.55,0.44999999999999996,3,19,3.020553194357436,1.311809584604675,0.98,0.10927242020055744,0,0.0013829608276549538,1.8029802662179295,0.06009934220726431,1,0.725,1.2901976962919592,300,main
0.55,0.44999999999999996,4,0,3.017158260307678,1.3103351834804395,0.9933333333333333,0.0461005421124111,0,0.0005560357537966413,1.2194319347860139,0.04064773115953379,1,0.425,1.2866248424713707,300,main
0.55,0.44999999999999996,4,1,3.1891664549022827,1.385037393235017,0.9766666666666667,0.11157879613712804,0,0.0007898925344498051,0.7217151597683269,0.02405717199227756,1,0.44,1.276038936474375,300,main
0.55,0.44999999999999996,4,2,2.979500145438521,1.2939804719938859,1.0,0.04670189930401471,0,0.0010502387071082268,2.003191964765688,0.0667730654921896,1,0.7,1.2878738585184732,300,main
0.55,0.44999999999999996,4,3,3.1957049143022607,1.3878770100725761,0.9833333333333333,0.03516613655244186,0,0.001182988890182271,1.9729771089818493,0.0657659036327283,1,0.73,1.2920562525874897,300,main
0.55,0.44999999999999996,4,4,2.9167387327653707,1.266723536793484,0.9966666666666667,0.0733492937848813,0,0.0016986519122107317,2.0840088773757035,0.06946696257919012,1,0.365,1.2806864272321212,300,main
0.55,0.44999999999999996,4,5,3.1705251114037796,1.376941560618354,0.9933333333333333,0.02282199167844341,0,0.0008243512422850072,1.4677456003348188,0.04892485334449395,1,0.655,1.2953430434317894,300,main
0.55,0.44999999999999996,4,6,3.2794595740687047,1.4242511966428273,1.0,0.006256509385249136,0,0.0006850413598843176,1.7028676230807616,0.05676225410269204,1,0.695,1.2896052755568408,300,main
0.55,0.44999999999999996,4,7,3.3951425212573905,1.4744916622571786,1.0,0.01870925018690775,0,0.0006414408426929025,1.624284045427704,0.054142801514256794,1,0.71,1.2905440508019006,300,main
0.55,0.44999999999999996,4,8,3.1136838696856346,1.3522557229956351,0.99,0.01997426955538828,0,0.0007355547493241247,1.5636679904286854,0.05212226634762284,1,0.635,1.2933428847542547,300,main
0.55,0.44999999999999996,4,9,3.2560934446096095,1.4141034155553047,1.0,0.012560142619305234,0,0.0006529929961098307,1.702592520089602,0.056753084002986724,1,0.7,1.2886616687905794,300,main
0.55,0.44999999999999996,4,10,3.13276316157409,1.3605417541814124,1.0,0.007809245016756397,0,0.0006580209814967364,1.6934778873560707,0.05644926291186902,1,0.77,1.2891593281600182,300,main
0.55,0.44999999999999996,4,11,3.17153935752455,1.3773820421118965,1.0,0.05362464717070585,0,0.0008481724877513561,1.7008394557953277,0.05669464852651091,1,0.655,1.2809052078451597,300,main
0.55,0.44999999999999996,4,12,3.053584558040785,1.3261549235820929,0.99,0.05594546497269986,0,0.0013879071974259223,2.2074984639340323,0.0735832821311344,1,0.69,1.290263073247155,300,main
0.55,0.44999999999999996,4,13,3.056620989329829,1.3274736289356026,0.9966666666666667,0.039676781489231976,0,0.0014006352953303165,1.9269498876015811,0.0642316629200527,1,0.705,1.2972240002189221,300,main
0.55,0.44999999999999996,4,14,3.161108205305091,1.3728518502630926,1.0,0.035899752022024174,0,0.0003728850185658046,1.4949101245423535,0.04983033748474511,1,0.68,1.285396552619225,300,main
0.55,0.44999999999999996,4,15,2.973513060936554,1.2913803142319933,0.99,0.0262336221790724,0,0.0008162110971876467,1.7620289563338776,0.058734298544462576,1,0.715,1.287542414655079,300,main
0.55,0.44999999999999996,4,16,3.5008596354110577,1.5204040215768522,1.0,0.01868812314513614,0,0.000702511014410657,1.694443376398752,0.056481445879958396,1,0.715,1.2895019245532984,300,main
0.55,0.44999999999999996,4,17,3.223047845947359,1.3997518944051,0.9966666666666667,0.03709890798978203,0,0.0005302610679468068,1.5045301441086845,0.050151004803622806,1,0.69,1.2890725648405739,300,main
0.55,0.44999999999999996,4,18,3.0740819313044305,1.3350568196840051,0.99,0.03974969931720198,0,0.0005276309263130279,1.5746454475489557,0.05248818158496518,1,0.695,1.2890526810717327,300,main
0.55,0.44999999999999996,4,19,3.0227354739812933,1.312757336603286,0.9966666666666667,0.07446318740240229,0,0.001534183861441222,1.728429689292793,0.05761432297642643,1,0.74,1.299487503836237,300,main
0.6,0.4,0,0,3.1460936562087363,1.36633111444228,0.9933333333333333,0.055703467906668774,0,0.0019235776296260033,0.9454155213249771,0.03151385071083256,1,0.675,1.3018147723782223,300,main
0.6,0.4,0,1,3.1791586939314835,1.380691077869192,0.9833333333333333,0.0832332154075104,0,0.005350282950101988,1.4087347353950785,0.04695782451316928,1,0.69,1.3190827525174451,300,main
0.6,0.4,0,2,3.0350282216299553,1.3180960090745293,0.9733333333333334,0.06866167474016462,0,0.002290417419197912,1.0344766588870957,0.03448255529623652,1,0.76,1.3033536613252474,300,main
0.6,0.4,0,3,3.2987061021303785,1.432609857575808,0.9933333333333333,0.02847304352826105,0,0.006724369899593831,0.996698190412304,0.03322327301374346,1,0.7,1.3182891121378337,300,main
0.6,0.4,0,4,3.196618679562638,1.3882738532829129,0.9833333333333333,0.052400365046283544,0,0.001105860555378228,0.8521340880319639,0.02840446960106546,1,0.655,1.2963554655159557,300,main
0.6,0.4,0,5,2.9636687347305934,1.2871049776826888,0.9933333333333333,0.038951611027107425,0,0.0024056068245035464,1.0584778762096403,0.03528259587365467,1,0.64,1.3062845368327514,300,main
0.6,0.4,0,6,3.1979571831006512,1.3888551579834798,1.0,0.023752848823877314,0,0.0033796950931813015,0.9855612092871502,0.032852040309571666,1,0.67,1.3083071273690428,300,main
0.6,0.4,0,7,2.5659396152971317,1.114373415820497,0.96,0.3135312055690885,0,0.04931706546951172,8.794912810052901,0.29316376033509667,0,1.0,1.362977308088066,300,main
0.6,0.4,0,8,3.0237708661550227,1.3132070017109425,1.0,0.013510276604086296,0,0.0036078974032472608,0.9952588661810702,0.033175295539369,1,0.655,1.3097548143110442,300,main
0.6,0.4,0,9,3.1428456905939886,1.3649205408983838,0.99,0.04874289573052751,0,0.004401844915304303,1.738783103074526,0.05795943676915086,1,0.69,1.3135724863703553,300,main
0.6,0.4,0,10,3.1543672376485734,1.3699242852071787,0.9966666666666667,0.02862683727968544,0,0.003731824787872092,0.9235320111027456,0.030784400370091516,1,0.735,1.3092474665609213,300,main
0.6,0.4,0,11,3.0374355480495514,1.3191414976546996,0.9966666666666667,0.0713423343023307,0,0.00442825126574619,0.8238426885180339,0.027461422950601125,1,0.685,1.3111252749478686,300,main
0.6,0.4,0,12,2.829900348415025,1.229010105652735,0.99,0.1163604521318626,0,0.009204848889120237,1.4079519094202964,0.04693173031400987,1,0.73,1.321230461923768,300,main
0.6,0.4,0,13,2.9497159547021545,1.2810453623091278,0.9733333333333334,0.07613146670730879,0,0.002787790904349323,0.778086958143509,0.025936231938116963,1,0.42,1.2992824658695608,300,main
0.6,0.4,0,14,3.0018301899243625,1.3036782870947408,0.9666666666666667,0.10166750019524931,0,0.01857120508194813,0.7442770970007007,0.02480923656669002,1,0.485,1.3174192713645043,300,main
0.6,0.4,0,15,2.94871702564148,1.280611532930264,0.9933333333333333,0.0434641274362982,0,0.0034769393737353257,0.9008909036840429,0.030029696789468093,1,0.41,1.301130076544991,300,main
0.6,0.4,0,16,3.1258388474122643,1.357534562749967,0.9966666666666667,0.04920918542259083,0,0.0022842545458124884,0.7494399837750854,0.024981332792502843,1,0.685,1.301770582254068,300,main
0.6,0.4,0,17,3.008830638851232,1.3067185434345259,0.9766666666666667,0.09141273751284805,0,0.007286405395214659,0.527025368384676,0.017567512279489196,1,0.675,1.313342624880081,300,main
0.6,0.4,0,18,2.974360896686547,1.2917485246197755,0.9966666666666667,0.058062792719722686,0,0.004778461553766076,0.7457876916935557,0.02485958972311852,1,0.42,1.307127542427673,300,main
0.6,0.4,0,19,2.6990742985754075,1.1721930741181894,0.9766666666666667,0.201488788584291,0,0.0294005739781959,2.232753808292187,0.07442512694307289,1,1.0,1.3548641380668511,300,main
0.6,0.4,1,0,3.27648060105363,1.422957445100641,0.9966666666666667,0.0376515477656008,0,0.004595376866279101,0.19968938110513368,0.006656312703504455,1,0.45,1.2739192455938642,300,main
0.6,0.4,1,1,3.1675418561846738,1.3756459493385873,1.0,0.014267640942335144,0,0.002933234006016797,0.2610226386501546,0.00870075462167182,1,0.455,1.2638951664235953,300,main
0.6,0.4,1,2,2.471549616636024,1.0733803602551226,0.9166666666666666,0.29055227721298393,0,0.03325513976717074,9.626449421900906,0.32088164739669683,0,0.64,1.3119166304540177,300,main
0.6,0.4,1,3,3.269747122093715,1.4200331323443387,0.9966666666666667,0.04447067108062297,0,0.0034759663850017666,0.23202830897113835,0.007734276965704611,1,0.415,1.2624796195893353,300,main
0.6,0.4,1,4,3.2186253257050184,1.397831218267746,0.9866666666666667,0.061454758809714544,0,0.005831153316573974,0.15789977023993318,0.005263325674664438,1,0.45,1.2692975740234895,300,main
0.6,0.4,1,5,3.119165304443099,1.3546362798637142,0.9933333333333333,0.05036621335811889,0,0.0021139055960653075,0.35429656293639034,0.011809885431213009,1,0.445,1.27900413855416,300,main
0.6,0.4,1,6,3.330553779050102,1.4464411279234815,0.9966666666666667,0.03583697762504035,0,0.003168970934126956,0.2476881229089678,0.00825627076363226,1,0.39,1.2662330747036787,300,main
0.6,0.4,1,7,3.256506991064673,1.4142830164987497,0.9866666666666667,0.07441168792051689,0,0.002824604146371903,0.3168455262416492,0.010561517541388305,1,0.475,1.282522486037829,300,main
0.6,0.4,1,8,2.7761848516262986,1.2056817618046993,0.9866666666666667,0.27027189217978065,0,0.01527640940239617,2.7872879065635345,0.09290959688545114,1,0.645,1.3207652370574912,300,main
0.6,0.4,1,9,2.986250955556945,1.2969123115766938,0.9733333333333334,0.11993410471906822,0,0.008868624576521074,0.11266568323584636,0.0037555227745282114,1,0.42,1.2566260721920186,300,main
0.6,0.4,1,10,2.8834384890163562,1.2522614246872537,0.9866666666666667,0.1321408021305761,0,0.002879980723568402,0.28059412791835436,0.009353137597278478,1,0.45,1.270131783648806,300,main
0.6,0.4,1,11,2.9583145575649623,1.2847796880845226,0.9966666666666667,0.055751896007352905,0,0.0029547819228273185,0.26595379186478696,0.008865126395492898,1,0.43,1.266656051638457,300,main
0.6,0.4,1,12,3.241906442923296,1.407942079008187,1.0,0.0238456938563609,0,0.0026353116925236413,0.2809156403001445,0.009363854676671482,1,0.435,1.2703943039916548,300,main
0.6,0.4,1,13,2.525737417738871,1.09691382326056,0.9466666666666667,0.22677270089108845,0,0.0033399364327343344,1.6685536974361481,0.05561845658120493,1,0.425,1.2882505154410016,300,main
0.6,0.4,1,14,3.045786275889928,1.322768172675651,0.99,0.04992003100854878,0,0.0031150508639741824,0.26195084537020685,0.00873169484567356,1,0.49,1.271451214222374,300,main
0.6,0.4,1,15,2.933010257246661,1.2737901700878618,0.9933333333333333,0.06353598130377983,0,0.0035071181216115455,0.2741804587680363,0.00913934862560121,1,0.43,1.2511189052079903,300,main
0.6,0.4,1,16,3.1875535895770124,1.384336934724199,0.9966666666666667,0.03959103208911655,0,0.0038941731170285595,0.2563807217539793,0.008546024058465976,1,0.4,1.2669165353968197,300,main
0.6,0.4,1,17,2.9714520375972127,1.2904852231686432,0.99,0.03200045339782894,0,0.0022525868946776865,0.38697319356146287,0.01289910645204876,1,0.725,1.273630370322575,300,main
0.6,0.4,1,18,3.1291243082352516,1.3589614202558997,0.9966666666666667,0.10711451144560989,0,0.0024649050060692014,0.3317220766101414,0.011057402553671379,1,0.415,1.2802495232277784,300,main
0.6,0.4,1,19,3.1818950060820446,1.3818794431369457,0.9966666666666667,0.10077749888738957,0,0.00399664942130014,0.2656088316273175,0.008853627720910582,1,0.43,1.2714218452145887,300,main
0.6,0.4,2,0,2.731604546793413,1.1863207814142123,0.9633333333333334,0.19800169067957563,0,0.018038636713413207,2.4410013839058555,0.08136671279686183,1,0.685,1.341152863527165,300,main
0.6,0.4,2,1,3.1261021692071607,1.3576489219524555,0.98,0.11252515037894786,0,0.009726082905470237,0.39398773314124336,0.013132924438041444,1,0.415,1.3090858085150407,300,main
0.6,0.4,2,2,2.886137484101486,1.2534335833594092,0.9966666666666667,0.06705569786278288,0,0.0005358206103722495,0.9911168748322485,0.033037229161074946,1,0.425,1.2825893427926174,300,main
0.6,0.4,2,3,3.093740801398197,1.343594558486181,0.9833333333333333,0.03652912588334564,0,0.00013430007757701335,0.830159541888148,0.02767198472960493,1,0.715,1.2836564488028062,300,main
0.6,0.4,2,4,2.831891227792644,1.22987473358057,0.9866666666666667,0.18389805044468238,0,0.003951128914295648,0.9533153851191967,0.03177717950397322,1,0.715,1.308335741605114,300,main
0.6,0.4,2,5,3.2614806278099793,1.4164430394922272,0.9966666666666667,0.02029428027469854,0,0.0008238330111362789,1.3321179589623866,0.04440393196541288,1,0.425,1.286544421411859,300,main
0.6,0.4,2,6,2.8026314549966456,1.2171673757135248,0.9633333333333334,0.14488854885076075,0,0.0018998002366782188,0.9529389256547338,0.03176463085515779,1,0.41,1.2968896415031925,300,main
0.6,0.4,2,7,2.89915875409194,1.2590886490636357,0.9666666666666667,0.25499204906801703,0,0.005525490984163363,3.698748012986991,0.12329160043289968,1,0.685,1.308445782162776,300,main
0.6,0.4,2,8,3.0008659489771197,1.3032595225721282,0.9566666666666667,0.10765505133088771,0,0.007489509932943467,1.9423024149821666,0.06474341383273888,1,0.36,1.2773873699622387,300,main
0.6,0.4,2,9,3.262617261553837,1.4169366732551294,0.9833333333333333,0.06287696466806207,0,0.0012526210877580463,1.6212708858406255,0.05404236286135418,1,0.725,1.2969732232273283,300,main
0.6,0.4,2,10,3.1915001293305245,1.3860508951617612,0.9733333333333334,0.11226384235712478,0,0.01235253170752696,1.4377296811273088,0.04792432270424362,1,0.46,1.2906873220378203,300,main
0.6,0.4,2,11,3.2407278362440306,1.4074302166310475,0.9766666666666667,0.08670029484650947,0,0.009240343434030879,0.5293134066105598,0.01764378022035199,1,0.45,1.241200359434184,300,main
0.6,0.4,2,12,3.0652031889103957,1.3312008308560357,0.9933333333333333,0.0640598579097779,0,0.00041577392086529323,0.769572289975784,0.025652409665859462,1,0.685,1.2870593937651873,300,main
0.6,0.4,2,13,3.12944346921347,1.3591000301075788,0.9933333333333333,0.11982393361076675,0,0.0009618068658105178,1.3367615766485375,0.04455871922161791,1,0.515,1.2870222817122048,300,main
0.6,0.4,2,14,2.9699229533488913,1.2898211503172323,0.9966666666666667,0.06497464979781337,0,0.000446311868164709,0.9141247403080033,0.030470824676933437,1,0.435,1.2814340792867223,300,main
0.6,0.4,2,15,3.1939483784786566,1.3871141562571194,0.9966666666666667,0.017337670607566517,0,0.0003482065368434177,1.1525407208875293,0.03841802402958431,1,0.41,1.2763864815541317,300,main
0.6,0.4,2,16,2.5568769744939117,1.1104375609281874,0.9366666666666666,0.279882076271714,0,0.017794132253591097,5.109121356174589,0.17030404520581963,1,0.7,1.29868740380634,300,main
0.6,0.4,2,17,2.9803776654546654,1.294361574094657,0.99,0.06452476795429685,0,0.0006545471790380883,0.8506057315126825,0.028353524383756077,1,0.505,1.2872662358712894,300,main
0.6,0.4,2,18,3.083087537743468,1.3389679048666718,0.99,0.058408793185825585,0,0.002089835567832387,1.5090954136519397,0.05030318045506465,1,0.4,1.2965110653188687,300,main
0.6,0.4,2,19,2.598561241093779,1.1285408078946937,0.9166666666666666,0.24567209270766688,0,0.02240970279405543,4.54521836651759,0.15150727888391963,1,0.69,1.3478296085670247,300,main
0.6,0.4,3,0,3.035984166902827,1.318511170831539,0.97,0.12177600933404088,0,0.02059150468718151,5.8313986570433185,0.19437995523477725,1,0.65,1.2925281246164715,300,main
0.6,0.4,3,1,3.25523595622592,1.4137310130819725,0.9966666666666667,0.04176782300633993,0,0.0014336760017602274,1.7493450801595645,0.058311502671985475,1,0.68,1.2797315939889002,300,main
0.6,0.4,3,2,3.2237200324485027,1.4000438212933564,0.98,0.048957343487322016,0,0.0024911402318092447,1.1112995858915065,0.03704331952971688,1,0.74,1.2657049422761462,300,main
0.6,0.4,3,3,3.0635970384034446,1.3305032885537604,0.9966666666666667,0.055446785167231984,0,0.0015054086430190067,1.751525552552663,0.058384185085088754,1,0.75,1.284066456169623,300,main
0.6,0.4,3,4,3.061347144612256,1.329526172095379,0.9966666666666667,0.024356603319324852,0,0.0025896606873341624,1.6323585682758102,0.054411952275860334,1,0.7,1.2716526703857065,300,main
0.6,0.4,3,5,3.108895047436704,1.3501759639181088,0.9933333333333333,0.057128434107986646,0,0.0018070065095529301,1.3603002071042536,0.045343340236808444,1,0.735,1.2824221819692287,300,main
0.6,0.4,3,6,3.0801588289280843,1.3376959827890489,0.99,0.03770558170604658,0,0.008139279794215883,2.0928942300512565,0.06976314100170854,1,0.68,1.2445035963825029,300,main
0.6,0.4,3,7,2.821766229087059,1.2254775025134568,0.96,0.13539890141567498,0,0.010691210840203677,4.22598204722206,0.1408660682407353,1,0.65,1.3267267043211646,300,main
0.6,0.4,3,8,3.0070255472924545,1.3059346021312188,1.0,0.05432148775806162,0,0.0020607335075135246,1.6439024014218817,0.05479674671406271,1,0.665,1.2700799443339745,300,main
0.6,0.4,3,9,3.111522628602366,1.3513171079191086,0.99,0.046927003140752474,0,0.0008752098504801638,1.5446126677154504,0.05148708892384834,1,0.705,1.2764837245275658,300,main
0.6,0.4,3,10,3.2063541726605234,1.3925019242139316,0.99,0.03968616272072186,0,0.004560584303739037,1.7314638633038448,0.05771546211012815,1,0.685,1.2676302364851273,300,main
0.6,0.4,3,11,3.0969161963824647,1.3449736150057119,0.9933333333333333,0.050817691228008194,0,0.0013998884146626204,1.363634214139131,0.0454544738046377,1,0.66,1.2791671321581495,300,main
0.6,0.4,3,12,3.30759534375597,1.436470406162107,0.9933333333333333,0.028101536766139728,0,0.0011670144346357554,1.3175529415498377,0.043918431384994586,1,0.71,1.2788026037162117,300,main
0.6,0.4,3,13,2.9282772995218265,1.2717346726648848,0.9866666666666667,0.08470649781289843,0,0.0022319042297907106,1.4659564248014678,0.04886521416004892,1,0.725,1.2897969995566365,300,main
0.6,0.4,3,14,3.4414530543265567,1.4946040712231152,0.9966666666666667,0.010537214716905885,0,0.002135377339545967,1.5124963398217173,0.0504165446607239,1,0.695,1.2669443096525335,300,main
0.6,0.4,3,15,2.680207459670807,1.1639993100909636,0.9,0.3007251541889083,0,0.07257909002923167,15.256273808348192,0.508542460278273,0,0.745,1.318631475201613,300,main
0.6,0.4,3,16,3.199553409648269,1.389548390364978,0.9933333333333333,0.08712537266504797,0,0.0017399366660847508,0.8833552855249616,0.02944517618416538,1,0.7,1.3000029160440318,300,main
0.6,0.4,3,17,3.098135028755702,1.3455029471797735,1.0,0.015369814437141575,0,0.0018048659915789675,1.541174702262349,0.05137249007541163,1,0.69,1.2729722091323332,300,main
0.6,0.4,3,18,3.0572013882277775,1.327725692974285,0.9966666666666667,0.02006513373663703,0,0.001838046630311575,1.5766530039517779,0.05255510013172592,1,0.76,1.2754919697370521,300,main
0.6,0.4,3,19,2.9954949744825363,1.3009269379866875,0.9866666666666667,0.07641544063564733,0,0.0025180313217522134,1.8316534187571454,0.0610551139585715,1,0.725,1.2952517368124352,300,main
0.6,0.4,4,0,3.26085959203075,1.4161733270802437,0.9933333333333333,0.054947664415442625,0,0.0004839648389580557,1.256144451482305,0.041871481716076825,1,0.745,1.2923165323281691,300,main
0.6,0.4,4,1,3.234760758212501,1.4048387475688677,0.9933333333333333,0.018758382068658482,0,0.0008858230114999303,1.8148190272392395,0.06049396757464131,1,0.685,1.2909858754162196,300,main
0.6,0.4,4,2,3.3153804480662683,1.439851434005111,1.0,0.008680527181357199,0,0.0005933056150901027,1.6336988316144885,0.054456627720482945,1,0.7,1.2892244671603532,300,main
0.6,0.4,4,3,3.03687277165239,1.318897086970867,0.9933333333333333,0.08858493363387543,0,0.0020227874516880358,1.5382277704936442,0.0512742590164548,1,0.73,1.3044570145216277,300,main
0.6,0.4,4,4,3.0942438890411212,1.3438130466734166,0.9966666666666667,0.06166013683102122,0,0.0001720550125686197,0.9429442472785821,0.031431474909286064,1,0.635,1.2868161726456915,300,main
0.6,0.4,4,5,3.117390634124034,1.353865550336947,1.0,0.021091391237867803,0,0.0005235557348457136,1.5905102821035744,0.05301700940345247,1,0.655,1.288068293815202,300,main
0.6,0.4,4,6,3.173341242573005,1.3781645908454643,1.0,0.03776840866880659,0,0.000654754880697596,1.6159300686679146,0.05386433562226381,1,0.695,1.291082939570595,300,main
0.6,0.4,4,7,3.078364592156759,1.3369167556600345,1.0,0.013176192930438781,0,0.0006749012047717203,1.6604654724486578,0.055348849081621916,1,0.71,1.2903063943415907,300,main
0.6,0.4,4,8,3.230234567849567,1.402873048070202,0.99,0.04324152934704421,0,0.0014559662097363858,1.74072595646661,0.05802419854888699,1,0.635,1.2984811628336415,300,main
0.6,0.4,4,9,3.3167740255549045,1.44045665701853,0.9966666666666667,0.025008659412113863,0,0.0005583996609240785,1.6742638763286133,0.055808795877620436,1,0.7,1.2851403788782525,300,main
0.6,0.4,4,10,3.0134729689000386,1.308734681757896,1.0,0.04472165472668896,0,0.0011535135998967288,1.8400900736767367,0.061336335789224546,1,0.77,1.2953782898906119,300,main
0.6,0.4,4,11,2.6872888552914342,1.1670747211331762,0.93,0.24136967965418663,0,0.06749164708435042,0.9684798482285095,0.03228266160761698,1,1.0,1.3563442748911754,300,main
0.6,0.4,4,12,3.2883111925827286,1.4280954057193802,0.9966666666666667,0.023586966732405953,0,0.0007558480375256683,1.5842884539280067,0.052809615130933546,1,0.69,1.2929268386123138,300,main
0.6,0.4,4,13,3.1311346569666627,1.3598345036166526,0.9966666666666667,0.0386872887809587,0,0.0005019805742759844,1.4759833678056666,0.04919944559352221,1,0.705,1.2894529221142965,300,main
0.6,0.4,4,14,2.870443291439055,1.2466176820881893,0.9933333333333333,0.17607944569341274,0,0.009433963690950483,3.2935389027666186,0.1097846300922206,1,0.68,1.3197433966917882,300,main
0.6,0.4,4,15,3.07762730254412,1.336596554849701,0.9933333333333333,0.050182671880070334,0,0.0004403739920386167,1.4500322594540593,0.048334408648468635,1,0.715,1.2874862414365342,300,main
0.6,0.4,4,16,2.896686563564659,1.2580149903594242,0.9866666666666667,0.12239975274421006,0,0.0023305406327235236,2.3286962456233686,0.0776232081874456,1,0.715,1.2888994858432692,300,main
0.6,0.4,4,17,3.038274246084524,1.3195057395832712,0.9933333333333333,0.061578895841548006,0,0.00019150061588406537,1.06013160764043,0.035337720254680995,1,0.69,1.2858219838984117,300,main
0.6,0.4,4,18,3.134897050495549,1.3614684903649967,1.0,0.027937792350770773,0,0.0005140468034901288,1.6213913733309215,0.05404637911103071,1,0.695,1.2868617099611293,300,main
0.6,0.4,4,19,2.5592497542256214,1.1114680460724409,0.9466666666666667,0.29473171263832026,0,0.03692164559927602,3.9089526831762536,0.13029842277254175,1,1.0,1.3551561951283655,300,main
0.65,0.35,0,0,2.6868335214602057,1.1668769721628494,0.84,0.25348249751806606,0,0.06981643131478397,9.933970333623105,0.33113234445410344,0,0.42,1.2973412227666126,300,main
0.65,0.35,0,1,2.6007032363227927,1.1294710646029174,0.9433333333333334,0.2240544881457707,0,0.022012187332274863,6.703295000517922,0.22344316668393072,0,0.42,1.3111126362332848,300,main
0.65,0.35,0,2,3.1937912687515233,1.3870459243695719,0.9866666666666667,0.08322119076234259,0,0.0048681138323551434,1.8806887016711127,0.06268962338903708,1,0.76,1.3164450554055138,300,main
0.65,0.35,0,3,3.3058917351697716,1.4357305383537982,1.0,0.025317549223533242,0,0.002966475329327485,0.9056647880516966,0.03018882626838988,1,0.7,1.3054627516993893,300,main
0.65,0.35,0,4,3.04582544362634,1.3227851830074433,0.99,0.09605470261778179,0,0.008990402703806105,0.6554959407590821,0.021849864691969402,1,0.39,1.2985726473148909,300,main
0.65,0.35,0,5,2.483979974079618,1.0787787959009605,0.9266666666666666,0.33171697624798496,0,0.022473055883401226,0.8660420349327125,0.028868067831090412,1,0.64,1.3296687276139525,300,main
0.65,0.35,0,6,2.9780990611291367,1.293371988809639,0.9866666666666667,0.16009517455053204,0,0.0021132578948716667,0.617263682198288,0.020575456073276262,1,0.67,1.2941133391657365,300,main
0.65,0.35,0,7,2.965740543425926,1.288004752766631,0.9833333333333333,0.10165856392444228,0,0.009100162179471849,0.3132156720973389,0.01044052240324463,1,0.43,1.3046481426699548,300,main
0.65,0.35,0,8,3.083730787972167,1.3392472648914788,1.0,0.06570850837634278,0,0.003832755818963283,1.3160117029404284,0.04386705676468094,1,0.655,1.3111911208928608,300,main
0.65,0.35,0,9,2.7072215577014034,1.1757313837992451,0.9233333333333333,0.18857265092302813,0,0.03398383340708973,0.5205128429879524,0.01735042809959841,1,0.455,1.3291895241521876,300,main
0.65,0.35,0,10,3.0078493285067056,1.3062923657668635,0.97,0.13835512039859033,0,0.007103298860855409,3.2896175464997457,0.10965391821665817,1,0.735,1.3173579602767789,300,main
0.65,0.35,0,11,2.8866372069261677,1.2536506102246499,0.98,0.11839297501804054,0,0.005055856234541717,0.7924880386876609,0.02641626795625536,1,0.685,1.3101575076529963,300,main
0.65,0.35,0,12,2.3840944153542525,1.035399048924711,0.9366666666666666,0.32121462574004284,0,0.08271934171705386,1.1812112055189672,0.03937370685063223,1,1.0,1.3563308116996446,300,main
0.65,0.35,0,13,2.456568154738765,1.066873994022299,0.7366666666666667,0.3073183694458433,0,0.1625353824168304,19.395097376043914,0.6465032458681305,0,0.53,1.2996778284283463,300,main
0.65,0.35,0,14,3.0313449292851713,1.316496375533953,0.99,0.09904143912954096,0,0.011118927783589902,1.0582544242035474,0.035275147473451576,1,0.485,1.3130664726794916,300,main
0.65,0.35,0,15,2.99655637507626,1.3013878984076301,0.9733333333333334,0.10662481642128303,0,0.01443961463996455,2.4257095282789463,0.08085698427596487,1,0.71,1.3360835987918174,300,main
0.65,0.35,0,16,3.0239853584101337,1.3133001545137484,0.9833333333333333,0.09853632458661311,0,0.00803825207997231,0.9143483339520753,0.030478277798402505,1,0.685,1.3188987681836148,300,main
0.65,0.35,0,17,3.0714122113070257,1.333897375020906,0.9866666666666667,0.08662404818903453,0,0.003148491119778749,1.2452787478463456,0.04150929159487818,1,0.675,1.3052930628453199,300,main
0.65,0.35,0,18,3.1345231244975933,1.3613060963674446,0.9566666666666667,0.09233524738938598,0,0.0020041441278920522,2.148927078247942,0.07163090260826473,1,0.74,1.2701332093109416,300,main
0.65,0.35,0,19,3.0658637024716247,1.3314876882508992,0.9966666666666667,0.05042192589312013,0,0.004419566256524458,0.7788805225987017,0.025962684086623385,1,0.725,1.3111542395536129,300,main
0.65,0.35,1,0,3.106482257572642,1.3491281025941546,0.99,0.06919055835211213,0,0.004041787028664591,0.2113234433285316,0.007044114777617718,1,0.45,1.2711591279647454,300,main
0.65,0.35,1,1,3.1302086037229384,1.3594323238029549,0.99,0.04489246637629164,0,0.002458521116230281,0.31131641721914294,0.010377213907304762,1,0.455,1.2655602429287447,300,main
0.65,0.35,1,2,2.9912480542045414,1.2990825239448713,0.9933333333333333,0.06243535140989075,0,0.0034061132128576904,0.28365502424609335,0.009455167474869778,1,0.345,1.279351425409996,300,main
0.65,0.35,1,3,2.991650695078586,1.2992573886546575,0.9866666666666667,0.04824165992578945,0,0.0024396802269422988,0.3321412612457164,0.011071375374857213,1,0.415,1.2663785976329058,300,main
